1575240131997,54.6,26.3
1575240096483,54.4,26.2
1575240005091,54.6,26.3
1575240001589,54.6,26.4
1575239839984,54.2,26.4
1575239815333,54.2,26.3
1575239787357,54.4,26.3
1575239755529,54.3,26.3
1575239695248,54.3,26.4
1575239558838,54.1,26.4
1575239531321,54.1,26.4
1575239458476,54.1,26.4
1575239340805,53.9,26.5
1575239091474,53.6,26.5
1575239048356,53.7,26.5
1575238433522,52.8,26.7
1575238413082,52.6,26.7
1575238378094,52.9,26.7
1575238370904,52.8,26.7
1575238253461,52.6,26.7
1575238178445,52.7,26.8
1575238167592,52.7,26.8
1575238027622,52.7,26.7
1575237936041,52.4,26.7
1575237915545,52.5,26.7
1575237901082,52.5,26.8
1575237794364,52.2,26.8
1575237761555,52.3,26.8
1575237745452,52.2,26.9
1575237674267,52.1,26.9
1575237648648,52,26.9
1575237638262,52,26.8
1575237585887,52.1,26.8
1575237561331,52,26.8
1575237362499,52.1,27.1
1575237026740,51.5,26.9
1575236956787,51.4,27.1
1575236935284,51.5,27
1575236931887,51.4,27
1575236888755,51.2,27
1575236833020,51.2,27
1575236779861,51.3,27
1575236706477,51.3,27
1575236627914,51,27.1
1575236550998,51.7,27.1
1575236522791,51.7,27.1
1575236471930,51.1,27.1
1575236438973,51.6,27
1575236384441,51.1,27.2
1575236357033,51.1,27.2
1575236342651,51.3,27.1
1575236321532,51.3,27.1
1575236289884,51.5,27.1
1575236279290,51.6,27.1
1575236218671,50.7,27.1
1575236167046,51.1,27.1
1575236106233,50.8,27.2
1575236085637,50.8,27.1
1575236049805,50.8,27.2
1575235741108,51.2,27.1
1575235667900,50.6,27.1
1575235650475,50.8,27.1
1575235587092,50.8,27.1
1575235561552,50.6,27.1
1575235433879,50.4,27.2
1575235373833,50.4,27.1
1575235344329,51,27.1
1575235238257,50.3,27.2
1575235122308,50.6,27.1
1575235101528,50.1,27.2
1575235073193,50,27.2
1575235051684,50,27.3
1575235008513,49.9,27.2
1575234980153,49.9,27.1
1575234976626,50,27.2
1575234934295,50.1,27.2
1575234859093,50,27.2
1575234840244,49.8,27.3
1575234800956,49.9,27.2
1575234767636,49.8,27.3
1575234743791,49.7,27.3
1575234631733,50.1,27.4
1575234605974,49.4,27.3
1575234598235,49.1,27.4
1575234560785,49.1,27.4
1575234490372,49.2,27.5
1575234371108,49.4,27.5
1575234325558,48.9,27.5
1575234273466,48.9,27.6
1575234201014,49,27.5
1575234193713,48.8,27.5
1575234158924,49.4,27.6
1575234105457,50,27.6
1575234083862,49.8,27.6
1575233914205,49.3,27.8
1575233907402,49.1,27.8
1575233903950,48.9,27.8
1575233862217,48.3,27.8
1575233839480,48.1,27.9
1575233760479,48,27.9
1575233746735,48.1,27.9
1575233607139,47.9,28.1
1575233595893,47.8,28.1
1575233584033,47.7,28.1
1575233568848,47.8,28.1
1575233488352,47.7,28.1
1575233409439,47.4,28
1575233357692,47.6,28.2
1575233248486,47.8,28.3
1575233224817,47.7,28.4
1575233221383,47.7,28.2
1575233192828,47.6,28.3
1575233156189,47.6,28.3
1575233110313,48.1,28.3
1575232955777,47.7,28.4
1575232836199,47.5,28.5
1575232799992,47.5,28.5
1575232731742,47.4,28.5
1575232716833,47.2,28.5
1575232684583,47.4,28.4
1575232642776,47.9,28.5
1575232635475,47.3,28.5
1575232494631,48.2,28.5
1575232465311,48,28.4
1575232401716,47.7,28.4
1575232210560,47.2,28.4
1575232163388,46.7,28.5
1575232131823,46.9,28.5
1575232102550,47.1,28.6
1575232053504,47,28.6
1575232050259,47.1,28.6
1575232022018,46.7,28.6
1575231957309,47.4,28.7
1575231910798,47.6,28.5
1575231880098,47.3,28.6
1575231781953,47.3,28.6
1575231763736,47.5,28.5
1575231739226,47.1,28.6
1575231530111,47.8,28.5
1575231445243,47.9,28.4
1575231429716,47.9,28.5
1575231195472,48,28.5
1575231173665,47.4,28.5
1575231145705,47.7,28.4
1575231128548,47.7,28.4
1575231082142,48.2,28.4
1575231061111,48.1,28.4
1575231046434,48,28.4
1575231034753,48,28.4
1575230998835,48.2,28.4
1575230973240,48.2,28.4
1575230888233,48.2,28.4
1575230866737,48.3,28.4
1575230827434,48.1,28.3
1575230751379,48.4,28.4
1575230736694,48.5,28.4
1575230722643,48.5,28.5
1575230694836,48.2,28.4
1575230663681,48.6,28.3
1575230595747,48.2,28.3
1575230472109,48.8,28.3
1575230377565,48.3,28.2
1575230363584,48.6,28.3
1575230360126,48.4,28.2
1575230355271,48.5,28.3
1575230303085,48.9,28.2
1575230285252,49.2,28.2
1575230256260,49.1,28.2
1575230232373,49.2,28.2
1575230195914,49.2,28.1
1575230105186,49.3,28
1575230053840,49,28.1
1575230029624,49.3,28
1575229882768,49.4,28
1575229853924,49.6,27.9
1575229832329,49.3,27.9
1575229804389,49,27.8
1575229782723,49.1,27.9
1575229739538,49.1,27.8
1575229691029,49.3,27.8
1575229665024,49,27.8
1575229636658,49.2,27.8
1575229574775,49.2,27.7
1575229497790,49.9,27.6
1575229403342,50.2,27.6
1575229385828,50,27.5
1575229367820,49.6,27.5
1575229364063,49.8,27.5
1575229268230,50.3,27.3
1575229204696,50.6,27.3
1575229152647,50.3,27.3
1575229127713,50.3,27.3
1575229064730,50.3,27.4
1575229043711,50.3,27.3
1575228996937,50.7,27.3
1575228957810,50.4,27.3
1575228944007,50.3,27.4
1575228917103,50.3,27.4
1575228906723,50.2,27.5
1575228833212,50.2,27.5
1575228814522,50.1,27.5
1575228713461,50.3,27.6
1575228669865,50.4,27.6
1575228660772,50.6,27.5
1575228642422,50.4,27.7
1575228571487,50.7,27.6
1575228563017,50.9,27.6
1575228490136,51.1,27.5
1575228458576,51,27.5
1575228435220,51.1,27.6
1575228427722,51.2,27.5
1575228333567,51.2,27.5
1575228292227,51.4,27.4
1575228241766,51.6,27.4
1575228144937,52,27.3
1575228095834,52.2,27.3
1575228049102,52,27.2
1575228031327,52.1,27.3
1575228006565,52.7,27.2
1575227970615,52.6,27.2
1575227949737,52.2,27.1
1575227939202,52.3,27.1
1575227901130,52.9,27.2
1575227897767,53,27.2
1575227873428,52.9,27.1
1575227844957,52.5,27.1
1575227834642,52.5,27.1
1575227830959,52.5,27.1
1575227820673,52.5,27.1
1575227742892,52.9,27.1
1575227659611,52.8,27
1575227641991,53.3,27
1575227634560,53.5,27
1575227571949,53.5,26.9
1575227547413,52.8,26.9
1575227529976,52.7,27
1575227519548,52.5,26.9
1575227502621,52.6,26.9
1575227484300,53,27
1575227454921,53,27
1575227363972,52.5,27
1575227288414,52.5,27.2
1575227258642,52.4,27.2
1575227249916,52.3,27.1
1575227210223,52.4,27.1
1575227195262,52.5,27
1575227113566,52.6,27.2
1575227103206,52.6,27
1575227063663,52.4,27
1575227007164,52.7,27.1
1575226996812,52.8,27.1
1575226946241,52.8,27
1575226899930,52.8,27.1
1575226889209,52.7,27
1575226854124,53.2,27.1
1575226834595,52.7,27
1575226792384,52.7,27
1575226722449,51.9,27.1
1575226677971,52.1,27.1
1575226600358,52.1,27
1575226532807,52.1,27.1
1575226454528,52.2,27
1575226365459,52.5,26.9
1575226288485,52.5,27
1575226089472,52.6,26.7
1575226082314,52.6,26.8
1575226067883,52.7,26.7
1575226004121,52.8,26.8
1575225947646,52.9,26.7
1575225919018,52.9,26.7
1575225859694,52.8,26.6
1575225845808,52.9,26.6
1575225825367,52.8,26.6
1575225764014,53.3,26.6
1575225631814,53.5,26.5
1575225565343,53.6,26.4
1575225558369,53.5,26.4
1575225554789,53.5,26.5
1575225462852,53.6,26.3
1575225442336,53.5,26.4
1575225410542,53.6,26.3
1575225396904,53.6,26.3
1575225369047,53.6,26.3
1575225327346,53.9,26.3
1575225267346,53.9,26.3
1575225249774,54,26.2
1575225141820,54.3,26.2
1575224951088,54.6,26.1
1575224851143,54.2,26.2
1575224771649,54.1,26
1575224585643,54.3,26
1575224530594,54.4,26
1575224474577,54.2,26
1575224464330,54.2,26
1575224449635,54.3,26
1575224409596,54,25.9
1575224332717,54.4,26
1575224244192,53.7,25.9
1575224233636,53.7,25.9
1575224164320,53.4,25.8
1575224112580,53.5,25.9
1575224036039,53.8,25.9
1575224022136,54,25.8
1575224015493,54.1,25.8
1575223960828,54.4,25.8
1575223953986,54.2,25.9
1575223906001,54.3,25.8
1575223876938,54.3,25.8
1575223833329,54.3,25.8
1575223821967,54.4,25.9
1575223762707,54,25.8
1575223759096,54,25.9
1575223663982,54.3,25.7
1575223653621,54.2,25.9
1575223584317,54.4,25.8
1575223577629,54.4,25.8
1575223421358,54,25.7
1575223339871,54.2,25.7
1575223319809,53.9,25.7
1575223275299,53.9,25.7
1575223128792,54.7,25.7
1575223101488,55,25.7
1575223097979,55,25.8
1575223076127,55.1,25.7
1575222993020,55,25.7
1575222941435,55.3,25.6
1575222933374,55.4,25.6
1575222899738,55.2,25.7
1575222872038,55.1,25.6
1575222798596,55,25.6
1575222767286,55.1,25.6
1575222728247,54.9,25.6
1575222713556,54.8,25.6
1575222667915,54.7,25.6
1575222653925,54.8,25.6
1575222641862,54.8,25.5
1575222616545,54.8,25.6
1575222532175,54.8,25.7
1575222480582,55.1,25.6
1575222477206,55.1,25.6
1575222430668,54.9,25.5
1575222405244,54.8,25.6
1575222366210,54.7,25.5
1575222362679,54.8,25.6
1575222338574,55,25.5
1575222307593,55.1,25.5
1575222266051,54.9,25.6
1575222210071,55,25.5
1575222191793,54.9,25.6
1575222188385,55,25.5
1575222127569,54.5,25.5
1575222113087,54.5,25.4
1575222095472,54.8,25.4
1575222074254,55.1,25.4
1575222004826,54.9,25.4
1575221956941,55.1,25.5
1575221936214,55,25.4
1575221932749,55.1,25.4
1575221919306,55.1,25.5
1575221878335,54.9,25.4
1575221866296,55,25.4
1575221838145,55.1,25.4
1575221805793,55.3,25.3
1575221706404,55,25.4
1575221624538,55,25.4
1575221578559,55.2,25.3
1575221452823,55.1,25.3
1575221433101,55.2,25.3
1575221393701,55.4,25.3
1575221362543,55.7,25.3
1575221308655,55.4,25.2
1575221304859,55.5,25.2
1575221276409,55.4,25.3
1575221268748,55.3,25.2
1575221210734,55.6,25.3
1575221038867,55.4,25.2
1575220989347,55.3,25.3
1575220951853,55.3,25.1
1575220944763,55.5,25.2
1575220940454,55.4,25.1
1575220925856,55.4,25.2
1575220915010,55.4,25.2
1575220896101,55.6,25.2
1575220878530,55.6,25.2
1575220874968,55.6,25.2
1575220849375,55.3,25.2
1575220846050,55.3,25.1
1575220824835,55.5,25.1
1575220810211,55.4,25.1
1575220784595,55.7,25.1
1575220776857,55.6,25.2
1575220710358,55.7,25.2
1575220660947,56,25.1
1575220638736,56,25.1
1575220407631,55.7,25.1
1575220393415,55.6,25
1575220318388,56.2,25
1575220252501,56.2,25
1575220221976,56.2,25
1575220180705,56.3,25
1575220001731,56.6,25
1575219998343,56.6,24.9
1575219987983,56.6,25
1575219984218,56.4,25
1575219977342,56.4,24.9
1575219897813,56.4,25
1575219891784,56.3,24.9
1575219869804,56.6,24.9
1575219830634,56.5,24.8
1575219820579,56.5,24.9
1575219788495,56.5,24.9
1575219781591,56.4,24.9
1575219739669,56.8,24.9
1575219641047,56.6,24.8
1575219459376,56.8,24.8
1575219444789,56.8,24.8
1575219208778,57.2,24.8
1575219179073,56.8,24.7
1575219127037,56.6,24.8
1575219115483,56.5,24.7
1575219089568,56.5,24.7
1575219000627,56.8,24.7
1575218838221,56.5,24.6
1575218799384,56.5,24.6
1575218772061,56.7,24.6
1575218759333,56.9,24.6
1575218737977,56.8,24.7
1575218726723,56.7,24.6
1575218688420,56.4,24.6
1575218663369,56.6,24.6
1575218648989,56.5,24.7
1575218620314,56.6,24.6
1575218547196,56.9,24.6
1575218536813,57,24.6
1575218504309,56.9,24.5
1575218427400,56.9,24.6
1575218303662,57.4,24.6
1575218253767,57.2,24.5
1575218193123,56.8,24.5
1575218139663,57,24.6
1575218077621,56.9,24.5
1575217997035,57.2,24.4
1575217835325,57.2,24.4
1575217689878,57.1,24.4
1575217521740,57.3,24.4
1575217503788,57.8,24.3
1575217485701,57.6,24.3
1575217461611,57.9,24.3
1575217454362,58,24.3
1575217415657,57.6,24.3
1575217394748,57.7,24.3
1575217381091,57.8,24.3
1575217349618,57.5,24.3
1575217320106,57.5,24.3
1575217240162,57.6,24.3
1575217213025,57.5,24.2
1575217174650,57.8,24.2
1575217132347,58,24.3
1575217009493,58.4,24.2
1575216992220,58.3,24.2
1575216984642,58.2,24.2
1575216862148,57.9,24.2
1575216818029,57.7,24.1
1575216795332,57.7,24.1
1575216731896,57.7,24.2
1575216720484,57.9,24.1
1575216538866,58.8,24
1575216531684,58.4,24.2
1575216503853,58.8,24
1575216477662,58.7,24.1
1575216357537,58.2,24
1575216195372,58.8,24
1575216138164,58.2,24
1575216134650,58.1,24
1575216116607,58.5,24
1575216067070,58.4,24
1575215989755,58.8,23.9
1575215905949,59.1,24
1575215864342,59.4,23.9
1575215849833,59.2,24
1575215810272,59,23.9
1575215791243,59.1,23.9
1575215759862,59.2,23.9
1575215720272,59.7,23.9
1575215593044,59.8,24
1575215582925,59.7,23.9
1575215544051,59.9,23.9
1575215509165,60.4,23.9
1575215497648,60.3,23.8
1575215439446,60.4,23.8
1575215395362,59.6,23.9
1575215388368,59.5,23.8
1575215371362,59.2,23.8
1575215364224,59.3,23.8
1575215287220,59.5,23.8
1575215276794,59.4,23.8
1575215243923,59.6,23.8
1575215235063,59.8,23.8
1575215207855,59.7,23.9
1575215153908,59.4,23.8
1575215125805,59.4,23.8
1575215121997,59.4,23.8
1575215055702,59.5,23.9
1575215048960,59.7,23.7
1575215045364,59.7,23.7
1575214932684,59.6,23.7
1575214919399,59.6,23.7
1575214887388,59.2,23.7
1575214876076,59.3,23.8
1575214817218,59.9,23.7
1575214776200,59.7,23.7
1575214772840,59.5,23.7
1575214690547,60.8,23.8
1575214683303,60.7,23.8
1575214676185,60.8,23.7
1575214645104,60.9,23.6
1575214630155,60.6,23.6
1575214614475,60.4,23.7
1575214575053,60.5,23.7
1575214554481,60.4,23.7
1575214547645,60.3,23.7
1575214529707,60.3,23.7
1575214430949,61,23.6
1575214423591,61.3,23.7
1575214379554,62.1,23.7
1575214365055,62.2,23.7
1575214354563,62,23.7
1575214276751,62.3,23.5
1575214223916,62.5,23.6
1575214204611,62.4,23.6
1575214187490,62.6,23.6
1575214141692,62.6,23.6
1575214134795,62.5,23.6
1575214118979,62.6,23.6
1575214115317,62.6,23.6
1575214100152,62.5,23.6
1575214093063,62.5,23.5
1575214056788,62.3,23.6
1575214010522,62.3,23.6
1575213992605,62.1,23.5
1575213985298,62.1,23.6
1575213966930,62.3,23.4
1575213956003,62.2,23.5
1575213942647,61.8,23.5
1575213934173,62.2,23.6
1575213852214,62,23.5
1575213834142,61.9,23.6
1575213794108,61.7,23.4
1575213775656,61.7,23.5
1575213711832,61.2,23.5
1575213660239,61.7,23.5
1575213534291,61.8,23.4
1575213439889,60.6,23.5
1575213422386,61.7,23.3
1575213403455,61.2,23.4
1575213356934,60.6,23.4
1575213328155,59.9,23.4
1575213180952,60.5,23.4
1575213002147,61.4,23.3
1575212976900,62.3,23.3
1575212834147,63.6,23.3
1575212735639,62.4,23.3
1575212551847,63.5,23.3
1575212517175,63.1,23.3
1575212513791,63.1,23.2
1575212504123,63.1,23.2
