code.py output:
Simulation enabled: streaming sim_data.csv
Waiting for connection.
Connection received.
10040608,20.799995,82.000,17.612,3.188
10041608,20.799995,82.100,17.632,3.168
10042608,20.699997,82.000,17.515,3.185
10043608,20.699997,81.500,17.418,3.282
10044608,20.799995,81.100,17.437,3.363
10045608,20.699997,81.100,17.340,3.360
10046608,20.699997,81.000,17.320,3.380
10047608,20.699997,81.200,17.359,3.341
10048608,20.699997,81.200,17.359,3.341
10049608,20.699997,80.200,17.163,3.537
10050608,20.699997,80.200,17.163,3.537
10051608,20.699997,80.200,17.163,3.537
10052608,20.699997,80.200,17.163,3.537
10053608,20.699997,80.200,17.163,3.537
10054608,20.799995,80.700,17.359,3.441
10055608,20.699997,80.400,17.202,3.498
10056608,20.799995,80.300,17.280,3.520
10057608,20.799995,80.200,17.260,3.540
10058608,20.699997,80.300,17.183,3.517
10059608,20.899994,80.100,17.338,3.562
10060608,20.799995,80.600,17.339,3.461
10061608,20.799995,80.800,17.378,3.422
10062608,20.799995,80.900,17.398,3.402
10063608,20.699997,80.700,17.261,3.439
10064608,20.699997,79.700,17.064,3.636
10065608,20.899994,79.600,17.239,3.661
10066608,20.799995,79.400,17.102,3.698
10067608,20.799995,79.300,17.082,3.718
10068608,20.799995,79.300,17.082,3.718
10069608,20.799995,79.500,17.122,3.678
10070608,20.799995,79.600,17.142,3.658
10071608,20.899994,79.600,17.239,3.661
10072608,20.899994,79.500,17.219,3.681
10073608,20.899994,79.900,17.298,3.602
10074608,20.899994,79.700,17.259,3.641
10075608,20.899994,80.100,17.338,3.562
10076608,21.000000,80.700,17.554,3.446
10077608,20.899994,81.400,17.593,3.307
10078608,20.899994,81.600,17.632,3.268
10079608,20.899994,81.500,17.613,3.287
10080608,20.899994,81.500,17.613,3.287
10081608,20.899994,81.300,17.574,3.326
10082608,21.000000,81.100,17.632,3.368
10083608,20.899994,81.100,17.535,3.365
10084608,21.000000,80.800,17.573,3.427
10085608,20.899994,79.800,17.279,3.621
10086608,20.899994,79.800,17.279,3.621
10087608,20.899994,79.200,17.159,3.741
10088608,20.899994,79.000,17.119,3.781
10089608,20.899994,78.800,17.079,3.821
10090608,21.000000,78.700,17.156,3.844
10091608,20.899994,78.600,17.039,3.861
10092608,20.899994,78.600,17.039,3.861
10093608,20.899994,78.800,17.079,3.821
10094608,21.000000,79.100,17.236,3.764
10095608,21.000000,78.900,17.196,3.804
10096608,21.000000,78.700,17.156,3.844
10097608,20.899994,78.200,16.958,3.942
10098608,21.000000,79.100,17.236,3.764
10099608,21.099998,77.700,17.051,4.049
10100608,21.099998,77.700,17.051,4.049
10101608,21.000000,77.500,16.913,4.087
10102608,21.000000,77.500,16.913,4.087
10103608,21.099998,78.100,17.132,3.968
10104608,21.000000,78.900,17.196,3.804
10105608,20.899994,78.400,16.999,3.901
10106608,20.899994,79.200,17.159,3.741
10107608,21.000000,79.600,17.336,3.664
10108608,21.000000,79.400,17.296,3.704
10109608,21.000000,79.400,17.296,3.704
10110608,20.899994,78.800,17.079,3.821
10111608,20.899994,78.600,17.039,3.861
10112608,21.000000,79.000,17.216,3.784
10113608,21.000000,79.100,17.236,3.764
10114608,20.899994,78.600,17.039,3.861
10115608,20.899994,79.000,17.119,3.781
10116608,20.899994,79.600,17.239,3.661
10117608,21.000000,79.400,17.296,3.704
10118608,20.899994,79.100,17.139,3.761
10119608,21.000000,79.600,17.336,3.664
10120608,20.899994,79.500,17.219,3.681
10121608,21.000000,79.800,17.376,3.624
10122608,20.899994,80.100,17.338,3.562
10123608,20.899994,79.900,17.298,3.602
10124608,20.899994,80.300,17.377,3.523
10125608,21.000000,80.400,17.495,3.505
10126608,21.000000,80.000,17.416,3.584
10127608,20.899994,79.700,17.259,3.641
10128608,20.899994,79.200,17.159,3.741
10129608,20.899994,79.600,17.239,3.661
10130608,20.899994,79.600,17.239,3.661
10131608,20.899994,79.600,17.239,3.661
10132608,20.899994,80.000,17.318,3.582
10133608,20.899994,80.100,17.338,3.562
10134608,20.799995,80.400,17.300,3.500
10135608,20.899994,80.500,17.417,3.483
10136608,20.799995,80.700,17.359,3.441
10137608,20.899994,80.800,17.476,3.424
10138608,20.899994,80.400,17.397,3.503
10139608,20.899994,80.500,17.417,3.483
10140608,20.899994,80.500,17.417,3.483
10141608,20.799995,80.700,17.359,3.441
10142608,20.899994,80.400,17.397,3.503
10143608,20.899994,80.600,17.437,3.463
10144608,20.799995,80.600,17.339,3.461
10145608,20.899994,80.500,17.417,3.483
10146608,20.799995,80.400,17.300,3.500
10147608,20.799995,80.500,17.320,3.480
10148608,20.799995,80.300,17.280,3.520
10149608,20.799995,80.300,17.280,3.520
10150608,20.799995,80.400,17.300,3.500
10151608,20.799995,80.100,17.241,3.559
10152608,20.799995,80.100,17.241,3.559
10153608,20.799995,80.400,17.300,3.500
10154608,20.799995,80.300,17.280,3.520
10155612,20.799995,80.700,17.359,3.441
10156608,20.799995,80.600,17.339,3.461
10157608,20.799995,80.300,17.280,3.520
10158608,20.899994,80.300,17.377,3.523
10159608,20.699997,80.100,17.143,3.557
10160608,20.899994,80.200,17.358,3.542
10161608,20.799995,80.000,17.221,3.579
10162608,20.799995,79.900,17.201,3.599
10163608,20.799995,79.800,17.181,3.619
10164608,20.799995,78.700,16.962,3.838
10165608,20.899994,79.000,17.119,3.781
10166608,20.699997,79.100,16.945,3.755
10167608,20.799995,79.200,17.062,3.738
10168608,20.899994,79.400,17.199,3.701
10169608,20.799995,79.100,17.042,3.758
10170608,20.799995,78.900,17.002,3.798
10171608,20.799995,78.900,17.002,3.798
10172608,20.799995,78.700,16.962,3.838
10173608,20.799995,78.900,17.002,3.798
10174608,20.699997,79.000,16.925,3.775
10175608,20.799995,79.100,17.042,3.758
10176608,20.799995,79.300,17.082,3.718
10177608,20.799995,79.300,17.082,3.718
10178608,20.799995,79.500,17.122,3.678
10179608,20.699997,78.400,16.805,3.895
10180608,20.799995,78.100,16.841,3.959
10181608,20.799995,78.200,16.861,3.939
10182608,20.799995,78.100,16.841,3.959
10183608,20.799995,78.100,16.841,3.959
10184608,20.799995,78.300,16.882,3.918
10185608,20.899994,78.100,16.938,3.962
10186608,20.699997,78.100,16.744,3.956
10187608,20.799995,78.000,16.821,3.979
10188608,20.699997,77.900,16.704,3.996
10189608,20.699997,78.100,16.744,3.956
10190608,20.699997,78.000,16.724,3.976
10191608,20.799995,78.100,16.841,3.959
10192608,20.699997,78.100,16.744,3.956
10193608,20.799995,78.200,16.861,3.939
10194608,20.799995,78.200,16.861,3.939
10195608,20.799995,78.300,16.882,3.918
10196608,20.799995,78.100,16.841,3.959
10197608,20.899994,78.100,16.938,3.962
10198608,20.799995,78.000,16.821,3.979
10199608,20.799995,78.000,16.821,3.979
10200608,20.799995,77.900,16.801,3.999
10201608,20.699997,77.900,16.704,3.996
10202608,20.799995,78.100,16.841,3.959
10203608,20.699997,78.000,16.724,3.976
10204608,20.799995,78.200,16.861,3.939
10205608,20.899994,78.000,16.918,3.982
10206608,20.799995,78.200,16.861,3.939
10207608,20.799995,77.800,16.780,4.020
10208608,20.799995,78.000,16.821,3.979
10209608,20.799995,78.000,16.821,3.979
10210608,20.699997,78.000,16.724,3.976
10211608,20.799995,77.900,16.801,3.999
10212608,20.799995,77.800,16.780,4.020
10213608,20.799995,77.800,16.780,4.020
10214608,20.699997,77.800,16.683,4.017
10215608,20.799995,77.900,16.801,3.999
10216608,20.699997,78.000,16.724,3.976
10217608,20.799995,78.000,16.821,3.979
10218608,20.799995,78.200,16.861,3.939
10219608,20.799995,78.100,16.841,3.959
10220608,20.799995,78.000,16.821,3.979
10221608,20.699997,78.000,16.724,3.976
10222608,20.699997,77.700,16.663,4.037
10223608,20.799995,77.800,16.780,4.020
10224608,20.699997,77.900,16.704,3.996
10225608,20.799995,78.000,16.821,3.979
10226608,20.799995,78.000,16.821,3.979
10227608,20.799995,78.100,16.841,3.959
10228608,20.799995,78.200,16.861,3.939
10229608,20.799995,78.000,16.821,3.979
10230608,20.699997,77.900,16.704,3.996
10231608,20.799995,77.800,16.780,4.020
10232608,20.699997,77.900,16.704,3.996
10233608,20.699997,77.800,16.683,4.017
10234608,20.799995,77.800,16.780,4.020
10235608,20.699997,77.700,16.663,4.037
10236608,20.799995,77.900,16.801,3.999
10237608,20.699997,77.900,16.704,3.996
10238608,20.799995,77.900,16.801,3.999
10239608,20.799995,77.700,16.760,4.040
10240608,20.799995,78.000,16.821,3.979
10241608,20.799995,77.900,16.801,3.999
10242608,20.799995,77.900,16.801,3.999
10243608,20.699997,77.800,16.683,4.017
10244608,20.799995,77.800,16.780,4.020
10245608,20.799995,77.900,16.801,3.999
10246608,20.699997,78.000,16.724,3.976
10247608,20.699997,78.000,16.724,3.976
10248608,20.799995,78.100,16.841,3.959
10249608,20.799995,77.800,16.780,4.020
10250608,20.699997,78.000,16.724,3.976
10251608,20.799995,78.000,16.821,3.979
10252608,20.799995,77.900,16.801,3.999
10253608,20.799995,78.100,16.841,3.959
10254608,20.799995,78.100,16.841,3.959
10255608,20.799995,77.600,16.740,4.060
10256608,20.699997,77.600,16.643,4.057
10257608,20.699997,77.700,16.663,4.037
10258608,20.899994,77.600,16.837,4.063
10259608,20.899994,77.600,16.837,4.063
10260608,20.799995,77.600,16.740,4.060
10261608,20.799995,77.800,16.780,4.020
10262608,20.799995,77.700,16.760,4.040
10263608,20.799995,77.700,16.760,4.040
10264612,20.699997,77.700,16.663,4.037
10265608,20.799995,77.500,16.720,4.080
10266608,20.799995,77.600,16.740,4.060
10267608,20.899994,77.600,16.837,4.063
10268608,20.899994,77.600,16.837,4.063
10269608,20.799995,77.800,16.780,4.020
10270608,20.899994,77.700,16.857,4.043
10271608,20.799995,77.500,16.720,4.080
10272608,20.799995,77.600,16.740,4.060
10273608,20.799995,77.700,16.760,4.040
10274608,20.899994,77.500,16.816,4.084
10275608,20.899994,77.600,16.837,4.063
10276608,20.899994,77.700,16.857,4.043
10277608,20.799995,77.600,16.740,4.060
10278608,20.799995,77.600,16.740,4.060
10279608,20.899994,77.700,16.857,4.043
10280608,20.799995,77.600,16.740,4.060
10281608,20.799995,77.500,16.720,4.080
10282608,20.799995,77.600,16.740,4.060
10283608,20.799995,77.800,16.780,4.020
10284608,20.799995,77.800,16.780,4.020
10285608,20.699997,77.800,16.683,4.017
10286608,20.899994,77.600,16.837,4.063
10287608,20.799995,77.600,16.740,4.060
10288608,20.799995,77.500,16.720,4.080
10289608,20.799995,77.800,16.780,4.020
10290608,20.799995,77.600,16.740,4.060
10291608,20.799995,77.600,16.740,4.060
10292608,20.799995,77.700,16.760,4.040
10293608,20.799995,77.600,16.740,4.060
10294608,20.899994,77.800,16.877,4.023
10295608,20.799995,77.600,16.740,4.060
10296608,20.899994,77.500,16.816,4.084
10297608,20.799995,77.800,16.780,4.020
10298608,20.799995,77.500,16.720,4.080
10299608,20.799995,77.700,16.760,4.040
10300608,20.799995,77.900,16.801,3.999
10301608,20.899994,77.400,16.796,4.104
10302608,20.799995,77.400,16.699,4.101
10303608,20.699997,77.600,16.643,4.057
10304608,20.799995,77.700,16.760,4.040
10305608,20.899994,77.400,16.796,4.104
10306608,20.899994,77.800,16.877,4.023
10307608,20.799995,77.800,16.780,4.020
10308608,20.799995,77.500,16.720,4.080
10309608,20.899994,77.600,16.837,4.063
10310608,20.899994,77.500,16.816,4.084
10311608,20.899994,77.400,16.796,4.104
10312608,20.899994,77.700,16.857,4.043
10313608,20.799995,77.700,16.760,4.040
10314608,20.899994,77.600,16.837,4.063
10315608,20.899994,77.600,16.837,4.063
10316608,20.899994,77.700,16.857,4.043
10317608,20.799995,77.600,16.740,4.060
10318608,20.899994,77.600,16.837,4.063
10319608,20.899994,77.800,16.877,4.023
10320608,20.799995,77.800,16.780,4.020
10321608,21.000000,77.700,16.954,4.046
10322608,20.799995,77.600,16.740,4.060
10323608,20.899994,77.800,16.877,4.023
10324608,20.799995,77.800,16.780,4.020
10325608,20.799995,77.700,16.760,4.040
10326608,20.799995,77.600,16.740,4.060
10327608,20.799995,77.700,16.760,4.040
10328608,20.799995,77.900,16.801,3.999
10329608,20.799995,77.900,16.801,3.999
10330608,20.799995,77.700,16.760,4.040
10331608,20.799995,77.500,16.720,4.080
10332608,20.899994,77.600,16.837,4.063
10333608,20.799995,77.700,16.760,4.040
10334608,20.899994,77.700,16.857,4.043
10335608,20.899994,78.000,16.918,3.982
10336608,20.899994,77.800,16.877,4.023
10337608,21.000000,77.800,16.974,4.026
10338608,20.899994,77.900,16.898,4.002
10339608,20.899994,78.000,16.918,3.982
10340608,20.899994,77.900,16.898,4.002
10341608,20.799995,77.800,16.780,4.020
10342608,20.899994,77.800,16.877,4.023
10343608,20.899994,77.700,16.857,4.043
10344608,20.899994,77.900,16.898,4.002
10345608,20.899994,77.700,16.857,4.043
10346608,20.899994,77.700,16.857,4.043
10347608,20.899994,77.700,16.857,4.043
10348608,20.899994,77.700,16.857,4.043
10349608,20.899994,77.700,16.857,4.043
10350608,20.899994,77.600,16.837,4.063
10351608,20.899994,77.700,16.857,4.043
10352608,20.799995,77.700,16.760,4.040
10353608,20.899994,77.900,16.898,4.002
10354608,20.899994,77.800,16.877,4.023
10355608,20.899994,77.700,16.857,4.043
10356608,20.899994,77.600,16.837,4.063
10357608,20.899994,77.600,16.837,4.063
10358608,20.899994,77.600,16.837,4.063
10359608,21.000000,77.800,16.974,4.026
10360608,20.899994,77.700,16.857,4.043
10361608,20.899994,77.700,16.857,4.043
10362608,20.899994,77.600,16.837,4.063
10363608,20.799995,77.600,16.740,4.060
10364608,20.899994,77.500,16.816,4.084
10365608,20.899994,77.400,16.796,4.104
10366608,20.799995,77.500,16.720,4.080
10367608,20.899994,77.700,16.857,4.043
10368608,20.899994,77.600,16.837,4.063
10369608,20.799995,77.800,16.780,4.020
10370608,20.799995,77.800,16.780,4.020
10371608,20.899994,77.800,16.877,4.023
10372608,20.899994,77.700,16.857,4.043
10373612,21.000000,77.800,16.974,4.026
10374608,20.899994,77.700,16.857,4.043
10375608,20.899994,77.600,16.837,4.063
10376608,20.799995,77.800,16.780,4.020
10377608,20.899994,77.800,16.877,4.023
10378608,21.000000,77.800,16.974,4.026
10379608,20.899994,77.800,16.877,4.023
10380608,20.899994,77.600,16.837,4.063
10381608,20.899994,77.500,16.816,4.084
10382608,20.899994,77.600,16.837,4.063
10383608,21.000000,77.600,16.934,4.066
10384608,20.899994,77.500,16.816,4.084
10385608,20.899994,77.500,16.816,4.084
10386608,20.899994,77.500,16.816,4.084
10387608,20.899994,77.600,16.837,4.063
10388608,21.000000,77.700,16.954,4.046
10389608,21.000000,77.800,16.974,4.026
10390608,20.899994,77.700,16.857,4.043
10391608,20.799995,77.700,16.760,4.040
10392608,20.899994,77.800,16.877,4.023
10393608,20.799995,77.900,16.801,3.999
10394608,20.899994,77.700,16.857,4.043
10395608,20.899994,77.700,16.857,4.043
10396608,20.899994,77.600,16.837,4.063
10397608,21.000000,77.500,16.913,4.087
10398608,20.899994,77.600,16.837,4.063
10399608,20.899994,77.500,16.816,4.084
10400608,20.899994,77.600,16.837,4.063
10401608,20.899994,77.600,16.837,4.063
10402608,20.899994,77.500,16.816,4.084
10403608,20.899994,77.300,16.776,4.124
10404608,20.899994,77.200,16.755,4.145
10405608,21.000000,77.500,16.913,4.087
10406608,20.899994,77.400,16.796,4.104
10407608,20.899994,77.300,16.776,4.124
10408608,20.899994,77.300,16.776,4.124
10409608,21.000000,77.300,16.873,4.127
10410608,20.899994,77.200,16.755,4.145
10411608,20.899994,77.600,16.837,4.063
10412608,20.899994,77.400,16.796,4.104
10413608,20.899994,77.600,16.837,4.063
10414608,21.000000,77.500,16.913,4.087
10415608,21.000000,77.700,16.954,4.046
10416608,21.000000,77.700,16.954,4.046
10417608,20.899994,77.300,16.776,4.124
10418608,21.000000,77.600,16.934,4.066
10419608,20.899994,77.500,16.816,4.084
10420608,20.899994,77.300,16.776,4.124
10421608,21.000000,77.400,16.893,4.107
10422608,21.099998,77.700,17.051,4.049
10423608,20.899994,77.700,16.857,4.043
10424608,21.000000,77.400,16.893,4.107
10425608,20.899994,77.300,16.776,4.124
10426608,21.000000,77.400,16.893,4.107
10427608,20.899994,77.500,16.816,4.084
10428608,20.899994,77.400,16.796,4.104
10429608,20.899994,77.300,16.776,4.124
10430608,20.899994,77.700,16.857,4.043
10431608,21.000000,77.700,16.954,4.046
10432608,21.000000,77.500,16.913,4.087
10433608,21.000000,77.500,16.913,4.087
10434608,21.000000,77.400,16.893,4.107
10435608,21.000000,77.200,16.852,4.148
10436608,21.099998,77.200,16.949,4.151
10437608,21.000000,77.500,16.913,4.087
10438608,21.000000,77.200,16.852,4.148
10439608,21.099998,77.500,17.010,4.090
10440608,21.000000,77.400,16.893,4.107
10441608,21.000000,77.500,16.913,4.087
10442608,21.099998,77.500,17.010,4.090
10443608,21.000000,77.500,16.913,4.087
10444608,21.000000,77.500,16.913,4.087
10445608,21.000000,77.400,16.893,4.107
10446608,21.099998,77.800,17.071,4.029
10447608,21.099998,77.700,17.051,4.049
10448608,21.000000,77.400,16.893,4.107
10449608,21.000000,77.500,16.913,4.087
10450608,21.099998,77.600,17.031,4.069
10451608,21.000000,77.700,16.954,4.046
10452608,21.000000,77.700,16.954,4.046
10453608,21.000000,77.500,16.913,4.087
10454608,21.099998,77.700,17.051,4.049
10455608,21.000000,77.500,16.913,4.087
10456608,21.000000,77.700,16.954,4.046
10457608,21.099998,77.600,17.031,4.069
10458608,21.000000,77.500,16.913,4.087
10459608,21.000000,77.600,16.934,4.066
10460608,21.000000,77.700,16.954,4.046
10461608,21.000000,77.600,16.934,4.066
10462608,21.099998,77.900,17.092,4.008
10463608,21.099998,78.000,17.112,3.988
10464608,21.099998,77.800,17.071,4.029
10465608,21.000000,77.900,16.995,4.005
10466608,21.099998,77.700,17.051,4.049
10467608,21.099998,77.800,17.071,4.029
10468608,21.099998,77.900,17.092,4.008
10469608,21.099998,77.700,17.051,4.049
10470608,21.099998,78.100,17.132,3.968
10471608,21.099998,77.900,17.092,4.008
10472608,21.099998,77.900,17.092,4.008
10473608,21.099998,77.900,17.092,4.008
10474608,21.099998,77.700,17.051,4.049
10475608,21.099998,77.900,17.092,4.008
10476608,21.199997,78.100,17.229,3.971
10477608,21.099998,78.000,17.112,3.988
10478608,21.099998,78.200,17.152,3.948
10479608,21.099998,78.000,17.112,3.988
10480608,21.099998,78.000,17.112,3.988
10481608,21.099998,78.200,17.152,3.948
10482612,21.000000,77.700,16.954,4.046
10483608,21.099998,78.000,17.112,3.988
10484608,21.099998,78.000,17.112,3.988
10485608,21.000000,77.800,16.974,4.026
10486608,21.099998,77.800,17.071,4.029
10487608,21.000000,77.800,16.974,4.026
10488608,21.000000,77.800,16.974,4.026
10489608,21.000000,77.800,16.974,4.026
10490608,21.099998,77.900,17.092,4.008
10491608,21.099998,77.800,17.071,4.029
10492608,21.000000,77.900,16.995,4.005
10493608,21.099998,77.700,17.051,4.049
10494608,21.099998,77.900,17.092,4.008
10495608,21.000000,77.700,16.954,4.046
10496608,21.099998,77.800,17.071,4.029
10497608,21.099998,77.800,17.071,4.029
10498608,21.000000,78.000,17.015,3.985
10499608,21.099998,78.000,17.112,3.988
10500608,21.099998,77.900,17.092,4.008
10501608,21.000000,78.100,17.035,3.965
10502608,21.099998,78.100,17.132,3.968
10503608,21.099998,77.900,17.092,4.008
10504608,21.099998,77.900,17.092,4.008
10505608,21.099998,77.800,17.071,4.029
10506608,21.099998,77.600,17.031,4.069
10507608,21.099998,77.700,17.051,4.049
10508608,21.099998,77.700,17.051,4.049
10509608,21.199997,77.700,17.148,4.052
10510608,21.000000,77.800,16.974,4.026
10511608,21.099998,77.900,17.092,4.008
10512608,21.099998,77.800,17.071,4.029
10513608,21.099998,77.700,17.051,4.049
10514608,21.099998,77.700,17.051,4.049
10515608,21.199997,77.700,17.148,4.052
10516608,21.099998,77.600,17.031,4.069
10517608,21.199997,77.900,17.189,4.011
10518608,21.099998,77.700,17.051,4.049
10519608,21.099998,77.900,17.092,4.008
10520608,21.099998,77.900,17.092,4.008
10521608,21.099998,77.900,17.092,4.008
10522608,21.099998,77.900,17.092,4.008
10523608,21.099998,77.800,17.071,4.029
10524608,21.099998,77.900,17.092,4.008
10525608,21.099998,77.900,17.092,4.008
10526608,21.000000,77.800,16.974,4.026
10527608,21.099998,77.800,17.071,4.029
10528608,21.099998,78.100,17.132,3.968
10529608,21.199997,77.900,17.189,4.011
10530608,21.099998,77.900,17.092,4.008
10531608,21.099998,77.800,17.071,4.029
10532608,21.199997,77.900,17.189,4.011
10533608,21.099998,78.000,17.112,3.988
10534608,21.099998,77.600,17.031,4.069
10535608,21.099998,77.700,17.051,4.049
10536608,21.199997,77.800,17.168,4.032
10537608,21.099998,77.900,17.092,4.008
10538608,21.000000,77.800,16.974,4.026
10539608,21.099998,77.500,17.010,4.090
10540608,21.099998,77.700,17.051,4.049
10541608,21.099998,77.800,17.071,4.029
10542608,21.199997,77.600,17.128,4.072
10543608,21.099998,77.700,17.051,4.049
10544608,21.099998,77.600,17.031,4.069
10545608,21.000000,77.700,16.954,4.046
10546608,21.099998,77.600,17.031,4.069
10547608,21.099998,77.600,17.031,4.069
10548608,21.099998,77.700,17.051,4.049
10549608,21.199997,77.900,17.189,4.011
10550608,21.199997,77.800,17.168,4.032
10551608,21.099998,77.800,17.071,4.029
10552608,21.099998,77.800,17.071,4.029
10553608,21.099998,77.500,17.010,4.090
10554608,21.099998,77.500,17.010,4.090
10555608,21.099998,77.300,16.970,4.130
10556608,21.099998,77.400,16.990,4.110
10557608,21.199997,77.400,17.087,4.113
10558608,21.099998,77.500,17.010,4.090
10559608,21.199997,77.300,17.066,4.134
10560608,21.199997,77.300,17.066,4.134
10561608,21.099998,77.500,17.010,4.090
10562608,21.199997,77.600,17.128,4.072
10563608,21.199997,77.500,17.107,4.093
10564608,21.099998,77.400,16.990,4.110
10565608,21.199997,77.600,17.128,4.072
10566608,21.199997,77.300,17.066,4.134
10567608,21.099998,77.600,17.031,4.069
10568608,21.099998,77.700,17.051,4.049
10569608,21.199997,77.300,17.066,4.134
10570608,21.099998,77.300,16.970,4.130
10571608,21.099998,77.300,16.970,4.130
10572608,21.299995,77.400,17.184,4.116
10573608,21.199997,77.500,17.107,4.093
10574608,21.099998,77.600,17.031,4.069
10575608,21.199997,77.700,17.148,4.052
10576608,21.099998,77.500,17.010,4.090
10577608,21.099998,77.400,16.990,4.110
10578608,21.199997,77.500,17.107,4.093
10579608,21.199997,77.500,17.107,4.093
10580608,21.099998,77.400,16.990,4.110
10581608,21.099998,77.600,17.031,4.069
10582608,21.199997,77.400,17.087,4.113
10583608,21.199997,77.600,17.128,4.072
10584608,21.199997,77.400,17.087,4.113
10585608,21.099998,77.400,16.990,4.110
10586608,21.099998,77.400,16.990,4.110
10587608,21.099998,77.300,16.970,4.130
10588608,21.199997,77.600,17.128,4.072
10589608,21.199997,77.500,17.107,4.093
10590608,21.199997,77.600,17.128,4.072
10591612,21.199997,77.400,17.087,4.113
10592608,21.099998,77.600,17.031,4.069
10593608,21.199997,77.600,17.128,4.072
10594608,21.099998,77.600,17.031,4.069
10595608,21.199997,77.500,17.107,4.093
10596608,21.199997,77.400,17.087,4.113
10597608,21.199997,77.600,17.128,4.072
10598608,21.199997,77.400,17.087,4.113
10599608,21.199997,77.500,17.107,4.093
10600608,21.099998,77.600,17.031,4.069
